Title,Published_date,Views,Likes,Comments,Year,Like_Rate,Comment_Rate,Engagement_Rate,Rolling_Like_Rate,Rolling_Comment_Rate,Rolling_Engagement_Rate,Month
Newton's Laws,2008-02-08,45355,85,17,2008,0.0018741042883915775,0.0003748208576783155,0.002248925146069893,0.0028759878666621054,0.0003304012145781136,0.003206389081240219,Feb
Introduction to tension | Forces and Newton's laws of motion | Physics | Khan Academy,2008-02-08,1146598,4393,328,2008,0.0038313340857039696,0.0002860636421832238,0.004117397727887193,0.0028849597241999416,0.0003275923005701842,0.003212552024770126,Feb
Introduction to tension (part 2) | Forces and Newton's laws of motion | Physics | Khan Academy,2008-02-09,490530,1091,152,2008,0.0022241249261003406,0.00030986891729353966,0.00253399384339388,0.002850573787515317,0.0003255344329760042,0.0031761082204913214,Feb
Tension in an accelerating system and pie in the face | Physics | Khan Academy,2008-02-10,331364,393,74,2008,0.0011860069289361549,0.00022331937084294008,0.0014093262997790948,0.0027536942591250197,0.0003231816066532652,0.0030768758657782848,Feb
Work and energy (part 2) | Work and energy | Physics | Khan Academy,2008-02-17,886796,1830,167,2008,0.0020636087668415284,0.00018831839566258755,0.002251927162504116,0.0027507744495883966,0.0003229758088148923,0.003073750258403289,Feb
Introduction to work and energy | Work and energy | Physics | Khan Academy,2008-02-17,2004618,7202,431,2008,0.0035927044454354897,0.00021500355678737794,0.003807708002222867,0.002788723918028185,0.0003212936757762486,0.0031100175938044332,Feb
Conservation of energy | Work and energy | Physics | Khan Academy,2008-02-17,1161665,3729,340,2008,0.003210047647127184,0.00029268334674798673,0.0035027309938751704,0.002806718876323086,0.0003199765215621195,0.0031266953978852053,Feb
Work/energy problem with friction | Work and energy | Physics | Khan Academy,2008-02-18,773260,2299,167,2008,0.0029731267620205365,0.0002159687556578641,0.0031890955176784004,0.00283864645528044,0.00031240365207033165,0.0031510501073507714,Feb
Introduction to Balance Sheets | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,926408,3848,241,2008,0.004153677429383166,0.00026014455833714737,0.004413821987720314,0.0028335393471914964,0.00030607162476117204,0.003139610971952669,Mar
More on balance sheets and equity | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,361422,1255,56,2008,0.003472395150267554,0.00015494352861751637,0.0036273386788850705,0.0028740488709396023,0.00029813847303945503,0.0031721873439790574,Mar
Housing equity loans | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,272668,862,76,2008,0.0031613537342115687,0.0002787272433875629,0.0034400809775991317,0.0029160270447133817,0.0002981306728274939,0.0032141577175408757,Mar
Is buying a home always better? | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,1197137,5214,940,2008,0.004355391237594361,0.0007852067056652663,0.005140597943259627,0.002991769373903166,0.0003164501302893749,0.0033082195041925413,Mar
What happens when housing depreciates | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,498948,2066,410,2008,0.004140712058170391,0.0008217289176427203,0.004962440975813111,0.0030824995883878604,0.000336585838180875,0.0034190854265687353,Mar
Housing price conundrum (part 4) | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,172203,548,40,2008,0.0031822906685713952,0.00023228399040667118,0.0034145746589780666,0.0031359320033244793,0.0003143620870111002,0.0034502940903355797,Mar
Housing price conundrum (part 3) | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,188907,534,51,2008,0.002826787784465372,0.0002699741142466928,0.003096761898712065,0.0031754596005661826,0.00031754556178800833,0.003493005162354191,Mar
Housing price conundrum (part 2) | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,211811,535,24,2008,0.0025258367129185927,0.0001133085628225163,0.0026391452757411086,0.003107483081297767,0.0003030926875835529,0.00341057576888132,Mar
The housing price conundrum | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,387145,885,63,2008,0.0022859652068346484,0.00016272972658822922,0.0024486949334228776,0.0030040095232214846,0.00029097965699316237,0.0032949891802146474,Mar
Introduction to the yield curve | Stocks and bonds | Finance & Capital Markets | Khan Academy,2008-03-17,650111,4493,169,2008,0.006911127484383436,0.0002599556075808593,0.0071710830919642955,0.0031462723132157375,0.00029288081029966957,0.0034391531235154066,Mar
Unit vector notation | Two-dimensional motion | Physics | Khan Academy,2008-03-25,441359,1022,64,2008,0.002315575302644786,0.0001450066725726676,0.0024605819752174535,0.0031595988436160707,0.00029188106342035124,0.0034514799070364225,Mar
Unit vector notation (part 2) | Two-dimensional motion | Physics | Khan Academy,2008-03-25,184196,451,41,2008,0.002448478794327781,0.00022258898130252558,0.002671067775630307,0.003119925498111493,0.0002897708221413601,0.003409696320252853,Mar
Intro to springs and Hooke's law | Work and energy | Physics | Khan Academy,2008-04-15,885220,3180,241,2008,0.0035923273310589456,0.0002722487065362283,0.003864576037595174,0.0031160649963056113,0.0002908826958793684,0.0034069476921849804,Apr
Potential energy stored in a spring | Work and energy | Physics | Khan Academy,2008-04-16,537191,1335,81,2008,0.002485149602282987,0.0001507843578913273,0.002635933960174314,0.003074390504096893,0.0002855467010596492,0.0033599372051565423,Apr
Spring potential energy example (mistake in math) | Physics | Khan Academy,2008-04-16,223996,495,74,2008,0.0022098608903730423,0.0003303630421971821,0.0025402239325702245,0.0030614469482536507,0.00028996924704604367,0.0033514161952996947,Apr
Introduction to harmonic motion | Oscillatory motion | Physics | Khan Academy,2008-04-17,767063,1736,106,2008,0.002263177861531582,0.00013818943163729707,0.002401367293168879,0.0030401802568444437,0.0002855093782970542,0.0033256896351414977,Apr
Harmonic motion part 2 (calculus) | Oscillatory motion | Physics | Khan Academy,2008-04-17,352485,721,83,2008,0.0020454771125012414,0.0002354710129509057,0.002280948125452147,0.0029932784513807087,0.00028564973721057873,0.0032789281885912875,Apr
Harmonic motion part 3 (no calculus) | Oscillatory motion | Physics | Khan Academy,2008-04-17,257159,536,56,2008,0.0020843135958687037,0.00021776410703105861,0.0023020777028997623,0.0029460013389020763,0.0002817299440647881,0.003227731282966864,Apr
Introduction to interest | Interest and debt | Finance & Capital Markets | Khan Academy,2008-04-22,1724980,5325,329,2008,0.003086992312954353,0.00019072684900694502,0.0032777191619612982,0.0029486172179317353,0.00028205000771937977,0.0032306672256511154,Apr
Compound interest and e (part 4) | Exponential and logarithmic functions | Algebra II | Khan Academy,2008-04-22,111372,275,22,2008,0.0024692023129691486,0.00019753618503753187,0.0026667384980066803,0.002940867443468692,0.0002735511894877482,0.0032144186329564404,Apr
Interest (part 2) | Interest and debt | Finance & Capital Markets | Khan Academy,2008-04-22,582955,1183,64,2008,0.0020293161564786306,0.00010978548944601213,0.0021391016459246424,0.002939813145666834,0.00026445247428978354,0.0032042656199566177,Apr
Introduction to compound interest and e | Algebra II | Khan Academy,2008-04-22,308055,696,90,2008,0.0022593368067390564,0.0002921556215610849,0.0025514924283001413,0.002908660113236251,0.0002649223418439928,0.0031735824550802438,Apr
Compound interest and e (part 2) | Exponential and logarithmic functions | Algebra II | Khan Academy,2008-04-22,180395,370,38,2008,0.0020510546301172427,0.00021064885390393304,0.002261703484021176,0.0029145584579604394,0.00025944994171818003,0.00317400839967862,Apr
Compound interest and e (part 3) | Exponential and logarithmic functions | Algebra II | Khan Academy,2008-04-22,135555,335,44,2008,0.0024713216037770647,0.00032459149422743534,0.0027959130980045,0.0028692247085628764,0.00026073420345298714,0.003129958912015863,Apr
Complex Numbers (part 2),2008-04-23,447282,1763,160,2008,0.003941584950881099,0.0003577161611690164,0.004299301112050116,0.0029264733760555684,0.0002623291115821696,0.0031888024876377376,Apr
Complex Numbers (part 1),2008-04-23,968169,3376,230,2008,0.0034869945226504878,0.0002375618306308093,0.003724556353281297,0.003003172962512713,0.0002628038602417653,0.0032659768227544777,Apr
Thermodynamics part 4: Moles and the ideal gas law | Physics | Khan Academy,2008-04-25,229395,435,58,2008,0.0018962924213692539,0.0002528389895159005,0.0021491314108851543,0.0029975957509969704,0.0002649545467035424,0.0032625502977005126,Apr
Thermodynamics part 5: Molar ideal gas law problem | Physics | Khan Academy,2008-04-25,205646,353,53,2008,0.0017165420188090213,0.0002577244390846406,0.001974266457893662,0.002935057003442755,0.00026637857611345116,0.0032014355795562054,Apr
Thermodynamics part 2: Ideal gas law | Thermodynamics | Physics | Khan Academy,2008-04-25,449410,840,124,2008,0.001869117287109766,0.00027591731381144166,0.002145034600921208,0.002890359324775507,0.00026581970834889965,0.0031561790331244067,Apr
Thermodynamics part 1: Molecular theory of gases | Physics | Khan Academy,2008-04-25,1067314,2282,215,2008,0.002138077454244955,0.0002014402509477061,0.0023395177051926614,0.002862524347849655,0.00026533542485856105,0.0031278597727082153,Apr
Thermodynamics part 3: Kelvin scale and Ideal gas law example | Physics | Khan Academy,2008-04-25,294395,549,110,2008,0.0018648414545083985,0.00037364765026579933,0.0022384891047741978,0.0027862298153538286,0.0002691188612561828,0.0030553486766100118,Apr
Solid of Revolution (part 1),2008-04-26,612458,2490,205,2008,0.004065584905413922,0.0003347168295621904,0.004400301734976113,0.0028060028071920412,0.0002751113046210052,0.0030811141118130465,Apr
Solid of Revolution  (part 2),2008-04-26,313401,942,78,2008,0.003005733868111461,0.00024888242220031206,0.003254616290311773,0.0028008154783220377,0.0002741164772480968,0.0030749319555701342,Apr
Solid of Revolution (part 3),2008-04-26,254039,812,87,2008,0.003196359614075004,0.0003424671015080362,0.0035388267155830404,0.0027621810908713923,0.0002593584904428559,0.003021539581314248,Apr
Solid of Revolution (part 4),2008-04-27,195515,582,51,2008,0.002976753701762013,0.00026084955118533106,0.003237603252947344,0.0027233824789911127,0.0002406625115609429,0.002964044990552056,Apr
Solid of Revolution (part 5),2008-04-27,258249,571,73,2008,0.0022110443796490983,0.0002826729241933173,0.0024937173038424155,0.002691007602693703,0.00024234214268716446,0.0029333497453808677,Apr
Solid of Revolution (part 6),2008-04-27,180387,364,34,2008,0.002017883772112181,0.00018848364904344549,0.0022063674211556263,0.0026640441356152638,0.0002396257938470562,0.00290366992946232,Apr
Proof: d/dx(e^x) = e^x | Taking derivatives | Differential Calculus | Khan Academy,2008-04-28,451914,1543,132,2008,0.0034143664502538093,0.00029209097306124617,0.0037064574233150556,0.0026936617935264377,0.00024558520752168055,0.0029392470010481176,Apr
Proof: d/dx(ln x) = 1/x | Taking derivatives | Differential Calculus | Khan Academy,2008-04-28,408485,1292,146,2008,0.003162906838684407,0.0003574182650525723,0.0035203251037369794,0.002722893181254763,0.00025207482547049195,0.0029749680067252546,Apr
Solid of Revolution (part 7),2008-04-28,165891,331,36,2008,0.001995286061329427,0.00021700996437419752,0.002212296025703625,0.002559031800486296,0.00025064330403026986,0.0028096751045165657,Apr
Sequences and Series (part 1),2008-04-28,938661,2915,247,2008,0.0031054874976162855,0.0002631407931084811,0.0033686282907247666,0.002585362206985346,0.0002545811080481304,0.002839943315033476,Apr
Solid of Revolution (part 8),2008-04-28,99969,196,46,2008,0.0019606077884144085,0.0004601426442197081,0.0024207504326341166,0.0025690998401215665,0.0002624995634787031,0.0028315994036002697,Apr
Sequences and series (part 2),2008-04-28,488265,1368,209,2008,0.00280175724248103,0.0004280462453790462,0.003229803487860076,0.002542747503835636,0.0002676928147734637,0.0028104403186090996,Apr
Polynomial approximation of functions (part 1),2008-04-29,313359,685,30,2008,0.0021859911475336593,9.573683857811647e-05,0.002281727986111776,0.002532775555343992,0.00026585789746302337,0.0027986334528070154,Apr
Approximating functions with polynomials (part 3),2008-04-29,87073,260,33,2008,0.00298600025266156,0.0003789923397608903,0.0033649925924224503,0.002558646867420276,0.00026747887404848027,0.002826125741468756,Apr
Polynomial approximation of functions (part 2),2008-04-29,110549,274,26,2008,0.0024785389284389726,0.00023518982532632588,0.0027137287537652988,0.002565825569650522,0.00027071222050478126,0.0028365377901553033,Apr
Polynomial approximation of functions (part 4),2008-04-29,75190,171,12,2008,0.00227423859555792,0.00015959569091634525,0.002433834286474265,0.0025734509524190778,0.00026818304310362924,0.0028416339955227073,Apr
Polynomial approximation of functions (part 6),2008-04-30,63660,211,39,2008,0.003314483191957273,0.0006126295947219604,0.003927112786679233,0.0026144566056220306,0.00028134522602665926,0.00289580183164869,Apr
Polynomial approximation of functions (part 7),2008-04-30,75880,325,72,2008,0.004283078545071165,0.0009488666315234581,0.0052319451765946235,0.002654326146692591,0.00030661655211054305,0.0029609426988031337,Apr
Polynomial approximations of functions (part 5),2008-04-30,59577,142,15,2008,0.0023834701310908573,0.00025177501384762577,0.002635245144938483,0.0026514684072966475,0.0003084245130708796,0.002959892920367527,Apr
Probability (part 6),2008-05-03,271911,649,46,2008,0.0023868103901644286,0.00016917300146003655,0.0025559833916244654,0.0026633848817528413,0.0003104040968046803,0.0029737889785575217,May
Probability (part 7),2008-05-03,265315,599,68,2008,0.00225769368486516,0.0002562991161449598,0.0025139928010101203,0.002663330111023711,0.00030920887995747613,0.0029725389909811876,May
Probability (part 5),2008-05-03,240753,554,61,2008,0.0023011135894464452,0.0002533717129173884,0.0025544853023638336,0.002671665409668018,0.0003106329752579247,0.0029822983849259422,May
Probability (part 8),2008-05-03,251058,571,43,2008,0.0022743748456531955,0.000171275163508034,0.0024456500091612297,0.0026651005177305556,0.0003055224309006113,0.0029706229486311667,May
Probability (part 3),2008-05-03,393940,1005,72,2008,0.0025511499213078134,0.0001827689495862314,0.002733918870894045,0.0026187526834114457,0.00029969085718118516,0.002918443540592631,May
Probability (part 2),2008-05-03,590634,1548,156,2008,0.0026209124432389603,0.00026412295939617426,0.0028850354026351346,0.0025898832807643947,0.0003005762281400306,0.0028904595089044257,May
Probability (part 4),2008-05-03,290384,635,80,2008,0.002186759601079949,0.0002754972725770015,0.002462256873656951,0.0025995655200880844,0.0003013315042420673,0.0029008970243301524,May
Probability (part 1),2008-05-03,1016389,2380,256,2008,0.002341623138385008,0.0002518720686666227,0.002593495207051631,0.002620401557407284,0.0003011364252281334,0.002921537982635418,May
Proof: d/dx(sqrt(x)) | Taking derivatives | Differential Calculus | Khan Academy,2008-05-05,307715,701,45,2008,0.0022780819914531305,0.00014623921485790422,0.0024243212063110348,0.0026340337142187298,0.0002968138219296822,0.0029308475361484124,May
